"p"	"count"
"http://dbpedia.org/property/graysubject"	3118
"http://dbpedia.org/property/postgrad"	3118
"http://dbpedia.org/property/populationRank"	3114
"http://dbpedia.org/ontology/graySubject"	3111
"http://dbpedia.org/property/graypage"	3110
"http://dbpedia.org/property/altname"	3105
"http://dbpedia.org/property/test%23_"	3104
"http://dbpedia.org/property/locationMap"	3103
"http://dbpedia.org/ontology/grayPage"	3102
"http://dbpedia.org/property/totalType"	3100
"http://dbpedia.org/ontology/sourceElevation"	3099
"http://dbpedia.org/ontology/undraftedYear"	3098
"http://dbpedia.org/property/zone"	3095
"http://dbpedia.org/property/mouthElevation"	3095
"http://dbpedia.org/property/horses"	3094
"http://dbpedia.org/property/fate"	3094
"http://dbpedia.org/property/lengthIn"	3085
"http://dbpedia.org/property/goCode"	3081
"http://dbpedia.org/property/yearLeader"	3079
"http://dbpedia.org/property/rocket"	3078
"http://dbpedia.org/property/grossWeightKg"	3078
"http://dbpedia.org/ontology/stationStructure"	3075
"http://dbpedia.org/property/hubs"	3074
"http://dbpedia.org/ontology/gender"	3070
"http://dbpedia.org/property/blank2InfoSec"	3069
"http://dbpedia.org/property/locationSpecial"	3066
"http://dbpedia.org/property/testdebutyear"	3065
"http://dbpedia.org/property/eissn"	3065
"http://dbpedia.org/property/highestsinglesranking"	3064
"http://dbpedia.org/property/icyears"	3064
"http://dbpedia.org/property/elevationImperial"	3063
"http://dbpedia.org/property/singles"	3061
"http://dbpedia.org/property/nc"	3060
"http://dbpedia.org/property/shipPower"	3060
"http://dbpedia.org/property/currentTeam"	3060
"http://dbpedia.org/property/grandsire"	3057
"http://dbpedia.org/property/breeder"	3054
"http://dbpedia.org/property/neutral"	3052
"http://dbpedia.org/property/flagS"	3049
"http://dbpedia.org/property/feastDay"	3047
"http://dbpedia.org/property/grapes"	3044
"http://dbpedia.org/property/colorcode"	3043
"http://dbpedia.org/property/championship"	3043
"http://dbpedia.org/property/membership"	3041
"http://dbpedia.org/property/variants"	3040
"http://dbpedia.org/property/productions"	3035
"http://dbpedia.org/property/maxSpeedMph"	3034
"http://dbpedia.org/property/yearastart"	3033
"http://dbpedia.org/property/areaRank"	3030
"http://dbpedia.org/property/bowltourneyresult"	3028
"http://dbpedia.org/property/certyear"	3028
"http://dbpedia.org/property/formercoach"	3028
"http://dbpedia.org/property/born"	3028
"http://dbpedia.org/property/letter"	3027
"http://dbpedia.org/property/realName"	3023
"http://dbpedia.org/property/draftedyear"	3020
"http://dbpedia.org/property/birthdate"	3020
"http://www.wikidata.org/entity/P400"	3017
"http://dbpedia.org/property/wingAreaSqm"	3017
"http://dbpedia.org/property/lasttestyear"	3015
"http://dbpedia.org/property/commonLanguages"	3015
"http://dbpedia.org/property/diseasesdb"	3015
"http://dbpedia.org/ontology/countySeat"	3014
"http://dbpedia.org/property/unitaryEngland"	3010
"http://dbpedia.org/property/bowlname"	3006
"http://dbpedia.org/property/lines"	3005
"http://dbpedia.org/property/shipYardNumber"	3005
"http://dbpedia.org/property/spanIn"	3003
"http://dbpedia.org/property/firstTeam"	3003
"http://dbpedia.org/property/plays"	2997
"http://dbpedia.org/property/toss"	2995
"http://dbpedia.org/property/populationDensity"	2994
"http://dbpedia.org/ontology/openingTheme"	2994
"http://dbpedia.org/property/drivetime"	2992
"http://dbpedia.org/property/accreditation"	2992
"http://dbpedia.org/property/lieutenancyEngland"	2987
"http://dbpedia.org/property/footer"	2986
"http://dbpedia.org/property/regionServed"	2985
"http://www.wikidata.org/entity/P357"	2978
"http://dbpedia.org/property/bowltourney"	2976
"http://dbpedia.org/property/logofile"	2974
"http://dbpedia.org/property/espn"	2973
"http://dbpedia.org/property/averageAttendance"	2971
"http://dbpedia.org/property/inchi"	2970
"http://dbpedia.org/property/countryAdminDivisions"	2966
"http://dbpedia.org/property/isoRegion"	2965
"http://dbpedia.org/property/testdebutdate"	2965
"http://dbpedia.org/property/dean"	2964
"http://dbpedia.org/property/similarAircraft"	2963
"http://dbpedia.org/property/index"	2963
"http://dbpedia.org/property/functionalStatus"	2962
"http://dbpedia.org/property/as"	2960
"http://dbpedia.org/ontology/fate"	2958
"http://dbpedia.org/ontology/Weapon/length"	2955
"http://dbpedia.org/property/autocat"	2955
"http://dbpedia.org/property/lea"	2955
"http://dbpedia.org/property/usedBy"	2954
"http://dbpedia.org/property/sourceLongM"	2953
"http://dbpedia.org/property/sourceLatM"	2952
"http://dbpedia.org/property/third"	2951
"http://dbpedia.org/ontology/certification"	2948
"http://dbpedia.org/property/governor"	2947
"http://dbpedia.org/property/shipInService"	2947
"http://dbpedia.org/property/cat"	2947
"http://dbpedia.org/property/parts"	2947
"http://dbpedia.org/property/episodes"	2947
"http://www.wikidata.org/entity/P555"	2946
"http://www.wikidata.org/entity/P564"	2946
"http://dbpedia.org/property/divisions"	2944
"http://dbpedia.org/property/kgsNr"	2944
"http://dbpedia.org/ontology/Building/floorArea"	2943
"http://dbpedia.org/ontology/floorArea"	2943
"http://dbpedia.org/ontology/diseasesdb"	2943
"http://dbpedia.org/property/advert"	2943
"http://dbpedia.org/property/poleTeam"	2940
"http://dbpedia.org/property/operatingIncome"	2940
"http://dbpedia.org/property/leaderSince"	2938
"http://dbpedia.org/property/areaPercentage"	2935
"http://dbpedia.org/ontology/seatingCapacity"	2934
"http://dbpedia.org/property/hairColor"	2933
"http://dbpedia.org/ontology/club"	2930
"http://dbpedia.org/ontology/inflow"	2928
"http://dbpedia.org/property/stat2Header"	2925
"http://dbpedia.org/ontology/outflow"	2919
"http://dbpedia.org/ontology/Weapon/weight"	2918
"http://dbpedia.org/property/lasttestdate"	2917
"http://dbpedia.org/property/spanMain"	2916
"http://dbpedia.org/property/easiestRoute"	2915
"http://dbpedia.org/property/playerPositions"	2915
"http://dbpedia.org/property/tour"	2913
"http://dbpedia.org/property/lengthMain"	2912
"http://dbpedia.org/ontology/crosses"	2907
"http://dbpedia.org/property/draftedround"	2903
"http://dbpedia.org/property/partyName"	2901
"http://dbpedia.org/ontology/coverArtist"	2897
"http://dbpedia.org/ontology/passengersPerDay"	2897
"http://dbpedia.org/property/ko"	2896
"http://dbpedia.org/ontology/stylisticOrigin"	2894
"http://dbpedia.org/property/new"	2893
"http://dbpedia.org/property/mlb"	2892
"http://dbpedia.org/property/jetOrProp%3F_"	2892
"http://dbpedia.org/property/sourceLongS"	2891
"http://dbpedia.org/property/sourceLatS"	2889
"http://dbpedia.org/property/shipOutOfService"	2884
"http://dbpedia.org/property/planeOrCopter%3F_"	2882
"http://dbpedia.org/property/stateSenate"	2881
"http://dbpedia.org/property/ch1903X"	2878
"http://dbpedia.org/property/recap"	2878
"http://dbpedia.org/property/dorlandssuf"	2868
"http://dbpedia.org/property/ch1903Y"	2867
"http://dbpedia.org/ontology/dorlandsSuffix"	2867
"http://dbpedia.org/ontology/dorlandsPrefix"	2866
"http://dbpedia.org/property/dorlandspre"	2866
"http://dbpedia.org/property/religiousAffiliation"	2859
"http://dbpedia.org/property/identificationSymbolLabel"	2859
"http://dbpedia.org/property/quarter"	2859
"http://dbpedia.org/property/ended"	2857
"http://dbpedia.org/ontology/magazine"	2856
"http://dbpedia.org/property/builders"	2850
"http://dbpedia.org/property/areaLandImperial"	2846
"http://dbpedia.org/ontology/species"	2846
"http://dbpedia.org/property/designation"	2845
"http://dbpedia.org/property/raceType"	2844
"http://dbpedia.org/property/density"	2844
"http://dbpedia.org/property/topScorer"	2843
"http://dbpedia.org/property/assets"	2842
"http://dbpedia.org/ontology/meshId"	2841
"http://dbpedia.org/property/purse"	2840
"http://dbpedia.org/ontology/deathCause"	2840
"http://dbpedia.org/property/singlesrecord"	2834
"http://dbpedia.org/property/areaWaterImperial"	2834
"http://dbpedia.org/ontology/fareZone"	2829
"http://dbpedia.org/property/demographic"	2829
"http://dbpedia.org/property/wheelbase"	2826
"http://dbpedia.org/property/stat2Data"	2822
"http://dbpedia.org/property/side"	2822
"http://dbpedia.org/property/works"	2816
"http://dbpedia.org/property/wingAreaSqft"	2813
"http://dbpedia.org/property/subtribus"	2813
"http://dbpedia.org/property/singlestitles"	2813
"http://dbpedia.org/ontology/plays"	2810
"http://dbpedia.org/property/shipArmour"	2807
"http://dbpedia.org/property/spanAlt"	2806
"http://dbpedia.org/property/prevYear"	2802
"http://dbpedia.org/property/r2LengthF"	2802
"http://dbpedia.org/property/lengthAlt"	2802
"http://www.wikidata.org/entity/P215"	2801
"http://dbpedia.org/property/isoCodeRegion"	2800
"http://dbpedia.org/property/inchikey"	2798
"http://dbpedia.org/property/created"	2798
"http://dbpedia.org/property/bbr"	2795
"http://dbpedia.org/property/museum"	2795
"http://dbpedia.org/property/summary"	2794
"http://dbpedia.org/property/rd5Team"	2794
"http://dbpedia.org/property/icposition"	2793
"http://dbpedia.org/property/depth"	2792
"http://dbpedia.org/property/shots"	2790
"http://dbpedia.org/property/latestReleaseDate"	2789
"http://dbpedia.org/property/statyear"	2787
"http://dbpedia.org/property/firstdate"	2786
"http://dbpedia.org/property/sortkey"	2784
"http://dbpedia.org/property/omim"	2783
"http://dbpedia.org/property/relyear"	2782
"http://dbpedia.org/property/municipalityName"	2780
"http://dbpedia.org/property/town"	2780
"http://dbpedia.org/ontology/mainInterest"	2775
"http://www.wikidata.org/entity/P484"	2772
"http://dbpedia.org/ontology/publicationDate"	2772
"http://dbpedia.org/property/populationDensityImperial"	2770
"http://dbpedia.org/property/municipalityCode"	2764
"http://dbpedia.org/ontology/municipalityCode"	2763
"http://dbpedia.org/property/link1Name"	2758
"http://dbpedia.org/ontology/nextEvent"	2757
"http://dbpedia.org/property/r2LengthM"	2757
"http://dbpedia.org/property/powertype"	2756
"http://www.wikidata.org/entity/P144"	2752
"http://dbpedia.org/ontology/omim"	2748
"http://dbpedia.org/property/maxSpeedMain"	2746
"http://dbpedia.org/property/postal"	2743
"http://dbpedia.org/property/shieldSize"	2743
"http://dbpedia.org/property/courseKm"	2741
"http://dbpedia.org/property/altdate"	2740
"http://dbpedia.org/property/heightMain"	2740
"http://dbpedia.org/ontology/numberOfPostgraduateStudents"	2734
"http://dbpedia.org/property/carries"	2732
"http://dbpedia.org/ontology/meaning"	2730
"http://dbpedia.org/property/venues"	2722
"http://dbpedia.org/property/jaRomaji"	2721
"http://dbpedia.org/property/areaMagnitude"	2719
"http://dbpedia.org/property/organization"	2719
"http://dbpedia.org/property/turnedpro"	2718
"http://dbpedia.org/property/img"	2717
"http://dbpedia.org/property/stylisticOrigins"	2716
"http://dbpedia.org/property/original"	2712
"http://dbpedia.org/property/websiteName"	2707
"http://dbpedia.org/property/nation"	2704
"http://dbpedia.org/property/demonym"	2702
"http://dbpedia.org/property/ruClubcaps"	2701
"http://dbpedia.org/ontology/firstAppearance"	2698
"http://dbpedia.org/property/endYear"	2696
"http://dbpedia.org/property/doublestitles"	2695
"http://dbpedia.org/property/chapterName"	2694
"http://dbpedia.org/property/espnGrade"	2693
"http://dbpedia.org/property/idp"	2693
"http://dbpedia.org/property/dateEvent"	2691
"http://dbpedia.org/property/year2start"	2687
"http://dbpedia.org/property/titleOrig"	2686
"http://dbpedia.org/property/dissolved"	2686
"http://dbpedia.org/property/doublesrecord"	2684
"http://dbpedia.org/property/stationLogo"	2682
"http://www.wikidata.org/entity/P557"	2679
"http://dbpedia.org/ontology/watershed"	2679
"http://dbpedia.org/ontology/Stream/watershed"	2674
"http://dbpedia.org/property/continentalcup2Qualifiers"	2674
"http://dbpedia.org/property/gnd"	2670
"http://dbpedia.org/property/emptyWeightMain"	2665
"http://dbpedia.org/property/volume"	2665
"http://dbpedia.org/property/domain"	2661
"http://www.wikidata.org/entity/P197"	2656
"http://dbpedia.org/property/appearancesa"	2654
"http://dbpedia.org/property/stack"	2652
"http://dbpedia.org/property/eng1Name"	2652
"http://www.wikidata.org/entity/P101"	2650
"http://dbpedia.org/property/numSeries"	2649
"http://dbpedia.org/property/trackNo"	2649
"http://dbpedia.org/ontology/ratio"	2648
"http://www.wikidata.org/entity/P359"	2645
"http://dbpedia.org/property/highestdoublesranking"	2644
"http://dbpedia.org/property/yards"	2636
"http://dbpedia.org/property/fightingOutOf"	2635
"http://dbpedia.org/property/form"	2635
"http://dbpedia.org/property/heightAlt"	2635
"http://dbpedia.org/property/decideyear"	2634
"http://dbpedia.org/property/relegation"	2623
"http://dbpedia.org/property/used"	2622
"http://www.wikidata.org/entity/P677"	2621
"http://www.wikidata.org/entity/P452"	2620
"http://dbpedia.org/property/bridge"	2620
"http://dbpedia.org/property/litigants"	2617
"http://dbpedia.org/property/drivers"	2613
"http://dbpedia.org/property/eng1Kw"	2612
"http://dbpedia.org/property/child"	2611
"http://dbpedia.org/property/logoWidth"	2609
"http://dbpedia.org/property/imagepathCoa"	2608
"http://dbpedia.org/ontology/localAuthority"	2605
"http://dbpedia.org/property/speed"	2605
"http://dbpedia.org/property/yearbook"	2599
"http://dbpedia.org/property/builddate"	2599
"http://dbpedia.org/property/draftRound"	2596
"http://dbpedia.org/property/draftPick"	2595
"http://dbpedia.org/property/constructionCost"	2594
"http://dbpedia.org/property/deputy"	2592
"http://dbpedia.org/property/issues"	2591
"http://dbpedia.org/property/inaugural"	2591
"http://dbpedia.org/property/atcSuffix"	2591
"http://dbpedia.org/ontology/atcSuffix"	2589
"http://dbpedia.org/ontology/assets"	2589
"http://dbpedia.org/property/decidedate"	2585
"http://dbpedia.org/property/janRecordLowC"	2584
"http://dbpedia.org/property/cost"	2583
"http://dbpedia.org/property/postgroup"	2583
"http://dbpedia.org/property/eyeColor"	2582
"http://dbpedia.org/property/continentalcup1Qualifiers"	2582
"http://dbpedia.org/property/aprRecordLowC"	2580
"http://dbpedia.org/property/novRecordLowC"	2579
"http://dbpedia.org/property/earnings"	2579
"http://dbpedia.org/property/marRecordLowC"	2578
"http://dbpedia.org/ontology/bridgeCarries"	2578
"http://dbpedia.org/property/febRecordLowC"	2578
"http://dbpedia.org/property/octRecordLowC"	2576
"http://dbpedia.org/property/decRecordLowC"	2576
"http://dbpedia.org/ontology/vehicleCode"	2575
"http://dbpedia.org/property/sepRecordLowC"	2575
"http://dbpedia.org/property/mayRecordLowC"	2575
"http://dbpedia.org/property/vehicleCodeRange"	2575
"http://dbpedia.org/property/consecration"	2574
"http://dbpedia.org/property/careerprizemoney"	2574
"http://dbpedia.org/property/junRecordLowC"	2572
"http://dbpedia.org/property/chembl"	2572
"http://dbpedia.org/property/maxSpeedAlt"	2572
"http://dbpedia.org/property/augRecordLowC"	2571
"http://dbpedia.org/property/emptyWeightAlt"	2571
"http://dbpedia.org/property/julRecordLowC"	2568
"http://dbpedia.org/property/areaMain"	2568
"http://dbpedia.org/property/drivelength"	2568
"http://dbpedia.org/property/shipSailPlan"	2568
"http://dbpedia.org/property/mapBackground"	2567
"http://dbpedia.org/property/sepRecordHighC"	2566
"http://dbpedia.org/property/octRecordHighC"	2565
"http://dbpedia.org/property/aprRecordHighC"	2565
"http://dbpedia.org/property/marRecordHighC"	2565
"http://dbpedia.org/property/junRecordHighC"	2564
"http://dbpedia.org/property/novRecordHighC"	2564
"http://dbpedia.org/property/augRecordHighC"	2564
"http://dbpedia.org/property/mayRecordHighC"	2564
"http://dbpedia.org/ontology/domain"	2563
"http://dbpedia.org/property/decRecordHighC"	2563
"http://dbpedia.org/property/febRecordHighC"	2563
"http://dbpedia.org/property/janRecordHighC"	2562
"http://dbpedia.org/property/julRecordHighC"	2561
"http://dbpedia.org/property/thirdTeam"	2561
"http://dbpedia.org/property/populationUrban"	2559
"http://dbpedia.org/ontology/MeanOfTransportation/weight"	2558
"http://dbpedia.org/ontology/careerPrizeMoney"	2558
"http://dbpedia.org/property/medlineplus"	2557
"http://dbpedia.org/property/rite"	2556
"http://www.wikidata.org/entity/P405"	2554
"http://dbpedia.org/ontology/operatingIncome"	2552
"http://dbpedia.org/property/fleetSize"	2547
"http://dbpedia.org/property/progression"	2545
"http://dbpedia.org/property/totalGoals"	2530
"http://dbpedia.org/ontology/populationUrban"	2529
"http://dbpedia.org/property/shipStatus"	2525
"http://dbpedia.org/property/comicColor"	2523
"http://dbpedia.org/property/urn"	2521
"http://dbpedia.org/property/book"	2519
"http://dbpedia.org/property/secondTeam"	2519
"http://www.wikidata.org/entity/P7"	2518
"http://dbpedia.org/property/realname"	2516
"http://dbpedia.org/property/routesOfAdministration"	2510
"http://dbpedia.org/property/seasonName"	2507
"http://dbpedia.org/property/areaAlt"	2506
"http://dbpedia.org/ontology/illustrator"	2504
"http://dbpedia.org/property/metOrEng%3F_"	2504
"http://dbpedia.org/property/church"	2503
"http://dbpedia.org/property/top"	2502
"http://dbpedia.org/property/homehr"	2502
"http://dbpedia.org/property/roadhr"	2498
"http://dbpedia.org/ontology/shipDisplacement"	2492
"http://dbpedia.org/property/censusYr"	2489
"http://dbpedia.org/property/courseMi"	2489
"http://dbpedia.org/property/shipDraught"	2486
"http://dbpedia.org/property/mapWidth"	2484
"http://dbpedia.org/property/narrated"	2481
"http://dbpedia.org/property/elevationRound"	2479
"http://dbpedia.org/property/ordination"	2476
"http://dbpedia.org/property/strokes"	2476
"http://dbpedia.org/property/cartridge"	2473
"http://dbpedia.org/property/isRanged"	2471
"http://dbpedia.org/property/namedFor"	2469
"http://dbpedia.org/property/impact"	2468
"http://dbpedia.org/property/captionLake"	2467
"http://dbpedia.org/property/yearPrecipitationMm"	2464
"http://dbpedia.org/property/janLowF"	2460
"http://dbpedia.org/property/coordinatesFormat"	2457
"http://dbpedia.org/property/narrator"	2456
"http://dbpedia.org/property/usvol"	2454
"http://dbpedia.org/property/uspage"	2446
"http://dbpedia.org/property/decLowF"	2443
"http://dbpedia.org/property/designatedNrhpType"	2442
"http://dbpedia.org/property/febLowF"	2441
"http://dbpedia.org/property/nextRaceInSeason"	2440
"http://dbpedia.org/property/hcyear"	2436
"http://dbpedia.org/property/yearOfRace"	2436
"http://dbpedia.org/ontology/impactFactor"	2435
"http://dbpedia.org/property/translitLang1Info"	2432
"http://dbpedia.org/property/nationalteamUpdate"	2432
"http://dbpedia.org/property/previousRaceInSeason"	2432
"http://dbpedia.org/property/biggestAwayWin"	2432
"http://dbpedia.org/property/impactYear"	2431
"http://dbpedia.org/property/namea"	2431
"http://dbpedia.org/property/legend"	2431
"http://dbpedia.org/property/shipHonours"	2431
"http://dbpedia.org/property/octLowF"	2430
"http://dbpedia.org/property/restingplace"	2430
"http://dbpedia.org/property/decHighF"	2429
"http://dbpedia.org/property/febHighF"	2429
"http://dbpedia.org/property/julHighF"	2428
"http://dbpedia.org/property/novLowF"	2428
"http://dbpedia.org/property/marHighF"	2428
"http://dbpedia.org/property/julLowF"	2428
"http://dbpedia.org/property/janHighF"	2427
"http://dbpedia.org/property/aprLowF"	2427
"http://dbpedia.org/property/augLowF"	2427
"http://dbpedia.org/property/sepLowF"	2427
"http://dbpedia.org/property/marLowF"	2426
"http://dbpedia.org/property/aprHighF"	2426
"http://dbpedia.org/property/novHighF"	2426
"http://dbpedia.org/property/augHighF"	2426
"http://dbpedia.org/property/rangeMapWidth"	2425
"http://dbpedia.org/property/junLowF"	2425
"http://dbpedia.org/property/sepHighF"	2425
"http://dbpedia.org/property/junHighF"	2425
"http://dbpedia.org/property/cname"	2424
"http://dbpedia.org/property/octHighF"	2424
"http://dbpedia.org/property/biggestHomeWin"	2424
"http://dbpedia.org/ontology/digitalSubChannel"	2424
"http://dbpedia.org/property/mayHighF"	2422
"http://dbpedia.org/ontology/closingYear"	2422
"http://dbpedia.org/property/scotus"	2420
"http://dbpedia.org/property/icprovince"	2420
"http://dbpedia.org/property/mayLowF"	2420
"http://dbpedia.org/property/employees"	2419
"http://dbpedia.org/property/bcs"	2419
"http://dbpedia.org/ontology/impactFactorAsOf"	2417
"http://dbpedia.org/property/ceilingMain"	2416
"http://dbpedia.org/property/marMeanC"	2415
"http://dbpedia.org/property/sepMeanC"	2415
"http://dbpedia.org/property/chief1Name"	2414
"http://dbpedia.org/property/febMeanC"	2414
"http://dbpedia.org/property/decMeanC"	2414
"http://dbpedia.org/property/janMeanC"	2414
"http://dbpedia.org/property/novMeanC"	2414
"http://dbpedia.org/property/julMeanC"	2413
"http://dbpedia.org/property/junMeanC"	2413
"http://dbpedia.org/property/octMeanC"	2413
"http://dbpedia.org/property/action"	2412
"http://dbpedia.org/property/mayMeanC"	2412
"http://dbpedia.org/property/team1score"	2411
"http://www.wikidata.org/entity/P112"	2411
"http://dbpedia.org/property/team2score"	2410
"http://dbpedia.org/property/aprMeanC"	2410
"http://dbpedia.org/property/augMeanC"	2409
"http://dbpedia.org/ontology/museum"	2408
"http://dbpedia.org/property/pseudonym"	2405
"http://dbpedia.org/property/mayPrecipitationDays"	2401
"http://dbpedia.org/ontology/pseudonym"	2400
"http://dbpedia.org/property/seasonNo"	2399
"http://dbpedia.org/property/aprPrecipitationDays"	2398
"http://dbpedia.org/property/marPrecipitationDays"	2398
"http://dbpedia.org/property/janPrecipitationDays"	2398
"http://dbpedia.org/property/decPrecipitationDays"	2396
"http://dbpedia.org/property/febPrecipitationDays"	2395
"http://dbpedia.org/property/octPrecipitationDays"	2395
"http://dbpedia.org/property/erfNumber"	2394
"http://dbpedia.org/property/novPrecipitationDays"	2393
"http://dbpedia.org/property/shipReclassified"	2392
"http://dbpedia.org/property/watershed"	2391
"http://dbpedia.org/property/junPrecipitationDays"	2391
"http://dbpedia.org/property/augPrecipitationDays"	2391
"http://dbpedia.org/property/julPrecipitationDays"	2391
"http://dbpedia.org/property/urlname"	2390
"http://dbpedia.org/property/isoCode"	2389
"http://dbpedia.org/property/sepPrecipitationDays"	2389
"http://dbpedia.org/property/injuries"	2385
"http://dbpedia.org/property/association"	2382
"http://dbpedia.org/property/currentStatus"	2382
"http://dbpedia.org/ontology/dissolutionYear"	2379
"http://dbpedia.org/property/icallireland"	2375
"http://dbpedia.org/property/prowins"	2375
"http://dbpedia.org/property/argueyear"	2375
"http://dbpedia.org/property/zoosectio"	2370
"http://dbpedia.org/property/rev5score"	2369
"http://dbpedia.org/property/pnd"	2368
"http://dbpedia.org/property/romances"	2365
"http://dbpedia.org/property/ofsted"	2363
"http://dbpedia.org/property/subchannels"	2362
"http://dbpedia.org/property/verbandsgemeinde"	2362
"http://dbpedia.org/property/material"	2361
"http://dbpedia.org/property/shipHomeport"	2352
"http://dbpedia.org/property/currentposition"	2348
"http://dbpedia.org/property/ctdab"	2348
"http://dbpedia.org/property/engine(prop)_"	2346
"http://dbpedia.org/ontology/municipality"	2344
"http://dbpedia.org/property/raceNo"	2343
"http://dbpedia.org/property/ceilingAlt"	2340
"http://dbpedia.org/property/imageAlt"	2336
"http://dbpedia.org/property/eventEnd"	2334
"http://dbpedia.org/property/introducer"	2331
"http://dbpedia.org/property/imageMapCaption"	2326
"http://dbpedia.org/property/developedFrom"	2326
"http://dbpedia.org/property/model"	2325
"http://dbpedia.org/ontology/trackNumber"	2324
"http://dbpedia.org/property/powerMain"	2323
"http://dbpedia.org/property/highestScoring"	2317
"http://dbpedia.org/property/preceding"	2315
"http://dbpedia.org/property/runnerUp"	2309
"http://dbpedia.org/property/poleTime"	2309
"http://dbpedia.org/property/poles"	2309
"http://dbpedia.org/property/parentPeak"	2307
"http://dbpedia.org/property/titlestyle"	2307
"http://dbpedia.org/property/comp"	2306
"http://dbpedia.org/property/floors"	2304
"http://dbpedia.org/property/designDate"	2301
"http://dbpedia.org/property/video"	2301
"http://dbpedia.org/property/numberOfProps"	2300
"http://dbpedia.org/property/center"	2299
"http://dbpedia.org/ontology/GrandPrix/course"	2298
"http://dbpedia.org/ontology/course"	2298
"http://dbpedia.org/property/nuts"	2297
"http://dbpedia.org/property/nonProfitName"	2292
"http://dbpedia.org/property/nextSeason"	2289
"http://dbpedia.org/property/chief1Position"	2289
"http://dbpedia.org/property/gameW/l"	2288
"http://dbpedia.org/property/dia"	2287
"http://dbpedia.org/property/hostCity"	2286
"http://dbpedia.org/property/timeZone"	2285
"http://dbpedia.org/property/extour"	2281
"http://dbpedia.org/property/offstyle"	2281
"http://dbpedia.org/property/mission"	2281
"http://dbpedia.org/property/qualification"	2280
"http://dbpedia.org/ontology/grandsire"	2279
"http://dbpedia.org/property/dipstyle"	2279
"http://dbpedia.org/property/joinmajority"	2275
"http://dbpedia.org/ontology/distance"	2274
"http://dbpedia.org/property/totalShipsCompleted"	2274
"http://dbpedia.org/property/ma"	2271
"http://dbpedia.org/ontology/GrandPrix/distance"	2270
"http://dbpedia.org/property/poleDriver"	2268
"http://dbpedia.org/ontology/gameEngine"	2265
"http://dbpedia.org/ontology/governor"	2264
"http://dbpedia.org/ontology/person"	2264
"http://dbpedia.org/property/km"	2263
"http://dbpedia.org/property/translator"	2261
"http://dbpedia.org/ontology/torqueOutput"	2258
"http://dbpedia.org/property/holding"	2257
"http://dbpedia.org/property/noFootnotes"	2256
"http://dbpedia.org/property/rangeMain"	2251
"http://dbpedia.org/property/novPrecipitationInch"	2248
"http://dbpedia.org/property/augPrecipitationInch"	2248
"http://dbpedia.org/property/janPrecipitationInch"	2248
"http://dbpedia.org/property/marPrecipitationInch"	2248
"http://dbpedia.org/property/octPrecipitationInch"	2248
"http://dbpedia.org/property/sepPrecipitationInch"	2248
"http://dbpedia.org/property/junPrecipitationInch"	2247
"http://dbpedia.org/property/decPrecipitationInch"	2247
"http://dbpedia.org/property/mayPrecipitationInch"	2247
"http://dbpedia.org/property/julPrecipitationInch"	2247
"http://dbpedia.org/property/febPrecipitationInch"	2246
"http://dbpedia.org/property/powerAlt"	2246
"http://dbpedia.org/property/aprPrecipitationInch"	2245
"http://dbpedia.org/property/shoppingMallName"	2244
"http://dbpedia.org/property/release"	2243
"http://dbpedia.org/property/shipRenamed"	2243
"http://dbpedia.org/property/eOrW"	2238
"http://dbpedia.org/property/nOrS"	2238
"http://dbpedia.org/property/watts"	2235
"http://dbpedia.org/property/homecoming"	2234
"http://dbpedia.org/property/specialist"	2232
"http://dbpedia.org/ontology/battleHonours"	2232
"http://dbpedia.org/property/ml"	2231
"http://dbpedia.org/property/tourneyName"	2230
"http://dbpedia.org/property/version"	2224
"http://dbpedia.org/property/dedication"	2223
"http://dbpedia.org/property/ign"	2219
"http://dbpedia.org/ontology/parentMountainPeak"	2219
"http://dbpedia.org/property/productionDate"	2213
"http://dbpedia.org/property/moreUsers"	2211
"http://dbpedia.org/property/battleHonours"	2207
"http://dbpedia.org/property/distLy"	2204
"http://dbpedia.org/property/allianceColor"	2200
"http://dbpedia.org/ontology/largestCity"	2197
"http://dbpedia.org/ontology/basedOn"	2196
"http://dbpedia.org/property/shipAircraft"	2195
"http://dbpedia.org/ontology/homeport"	2194
"http://dbpedia.org/ontology/diameter"	2194
"http://dbpedia.org/property/brokeGround"	2192
"http://dbpedia.org/property/currency"	2190
"http://dbpedia.org/ontology/sire"	2186
"http://dbpedia.org/property/ld"	2185
"http://dbpedia.org/property/pregroup"	2182
"http://dbpedia.org/ontology/militaryRank"	2180
"http://dbpedia.org/property/schoolboard"	2178
"http://dbpedia.org/property/overtime"	2177
"http://dbpedia.org/property/standings"	2171
"http://dbpedia.org/property/member"	2169
"http://dbpedia.org/property/connectivity"	2167
"http://dbpedia.org/property/kegg"	2166
"http://dbpedia.org/property/commanders"	2166
"http://dbpedia.org/property/mapImage"	2166
"http://dbpedia.org/property/prevSeason"	2165
"http://dbpedia.org/property/otherparty"	2163
"http://dbpedia.org/property/rector"	2160
"http://dbpedia.org/property/watchedfields"	2159
"http://dbpedia.org/property/document"	2155
"http://dbpedia.org/property/aliases"	2151
"http://dbpedia.org/property/valid"	2149
"http://dbpedia.org/property/insignia"	2148
"http://dbpedia.org/property/wimbledonresult"	2148
"http://dbpedia.org/property/feet"	2146
"http://dbpedia.org/property/rangeAlt"	2146
